u1,u2,u3,y,ysp
10.623,0.55,16.6,4.4936,4.3867
10.607,0.55,16.6,4.4874,4.3867
10.597,0.55,16.6,4.4791,4.3867
10.592,0.55,16.6,4.4698,4.3867
15.725,0.55,16.6,4.4606,9.7778
20.114,0.55,16.6,4.4518,9.7778
23.031,0.55,16.6,5.1209,9.7778
25.006,0.55,16.6,5.7662,9.7778
25.946,0.55,16.6,6.1891,9.7778
25.61,0.55,16.6,6.5886,9.7778
24.324,0.55,16.6,7.1382,9.7778
23.135,0.55,16.6,8.9371,9.7778
22.051,0.55,16.6,9.5004,9.7778
21.084,0.55,16.6,9.7059,9.7778
20.262,0.55,16.6,9.8125,9.7778
19.602,0.55,16.6,9.869,9.7778
19.105,0.55,16.6,9.8951,9.7778
18.757,0.55,16.6,9.9014,9.7778
18.537,0.55,16.6,9.895,9.7778
18.42,0.55,16.6,9.8809,9.7778
18.378,0.55,16.6,9.8628,9.7778
18.387,0.55,16.6,9.8434,9.7778
18.429,0.55,16.6,9.8249,9.7778
18.486,0.55,16.6,9.8085,9.7778
18.548,0.55,16.6,9.7949,9.7778
18.608,0.55,16.6,9.7844,9.7778
18.66,0.55,16.6,9.7769,9.7778
18.704,0.55,16.6,9.7719,9.7778
18.738,0.55,16.6,9.7691,9.7778
18.763,0.55,16.6,9.7679,9.7778
18.781,0.55,16.6,9.7679,9.7778
18.792,0.55,16.6,9.7686,9.7778
18.798,0.55,16.6,9.7697,9.7778
18.8,0.55,16.6,9.771,9.7778
18.8,0.55,16.6,9.7723,9.7778
18.798,0.55,16.6,9.7735,9.7778
18.796,0.55,16.6,9.7746,9.7778
18.793,0.55,16.6,9.7755,9.7778
18.79,0.55,16.6,9.7762,9.7778
18.788,0.55,16.6,9.7767,9.7778
18.786,0.55,16.6,9.7771,9.7778
18.784,0.55,16.6,9.7774,9.7778
18.783,0.55,16.6,9.7775,9.7778
18.782,0.55,16.6,9.7776,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
18.781,0.55,16.6,9.7777,9.7778
16.025,0.55,16.6,9.7777,7.8463
13.532,0.55,16.6,9.7777,7.8463
12.581,0.55,16.6,9.6928,7.8463
13.073,0.55,16.6,9.5038,7.8463
14.204,0.55,16.6,9.1848,7.8463
15.258,0.55,16.6,8.6023,7.8463
16.009,0.55,16.6,7.8348,7.8463
16.477,0.55,16.6,7.5995,7.8463
16.691,0.55,16.6,7.5529,7.8463
16.727,0.55,16.6,7.5838,7.8463
16.67,0.55,16.6,7.6497,7.8463
16.584,0.55,16.6,7.7224,7.8463
16.508,0.55,16.6,7.7824,7.8463
16.458,0.55,16.6,7.82,7.8463
16.432,0.55,16.6,7.8366,7.8463
16.425,0.55,16.6,7.8391,7.8463
16.428,0.55,16.6,7.8351,7.8463
16.435,0.55,16.6,7.8299,7.8463
16.442,0.55,16.6,7.8259,7.8463
16.447,0.55,16.6,7.8241,7.8463
16.45,0.55,16.6,7.8242,7.8463
16.452,0.55,16.6,7.8255,7.8463
16.452,0.55,16.6,7.8275,7.8463
16.452,0.55,16.6,7.8296,7.8463
16.452,0.55,16.6,7.8317,7.8463
16.452,0.55,16.6,7.8335,7.8463
16.452,0.55,16.6,7.835,7.8463
16.452,0.55,16.6,7.8362,7.8463
16.452,0.55,16.6,7.8373,7.8463
16.452,0.55,16.6,7.8383,7.8463
16.452,0.55,16.6,7.8391,7.8463
16.452,0.55,16.6,7.8399,7.8463
16.452,0.55,16.6,7.8406,7.8463
16.452,0.55,16.6,7.8412,7.8463
16.452,0.55,16.6,7.8418,7.8463
16.452,0.55,16.6,7.8423,7.8463
16.452,0.55,16.6,7.8428,7.8463
16.452,0.55,16.6,7.8432,7.8463
16.452,0.55,16.6,7.8436,7.8463
16.452,0.55,16.6,7.8439,7.8463
16.452,0.55,16.6,7.8442,7.8463
16.452,0.55,16.6,7.8445,7.8463
16.452,0.55,16.6,7.8448,7.8463
16.452,0.55,16.6,7.845,7.8463
16.452,0.55,16.6,7.8452,7.8463
16.452,0.55,16.6,7.8453,7.8463
16.452,0.55,16.6,7.8455,7.8463
17.72,0.55,16.6,7.8456,9.2622
18.312,0.55,16.6,7.8457,9.2622
18.388,0.55,16.6,8.2321,9.2622
18.274,0.55,16.6,8.7186,9.2622
18.088,0.55,16.6,8.9766,9.2622
17.886,0.55,16.6,9.119,9.2622
17.7,0.55,16.6,9.203,9.2622
17.548,0.55,16.6,9.2522,9.2622
17.435,0.55,16.6,9.2791,9.2622
17.36,0.55,16.6,9.2913,9.2622
17.317,0.55,16.6,9.2942,9.2622
17.297,0.55,16.6,9.2917,9.2622
17.294,0.55,16.6,9.2865,9.2622
17.299,0.55,16.6,9.2804,9.2622
17.309,0.55,16.6,9.2748,9.2622
17.319,0.55,16.6,9.2702,9.2622
17.329,0.55,16.6,9.2668,9.2622
17.336,0.55,16.6,9.2645,9.2622
17.341,0.55,16.6,9.2632,9.2622
17.345,0.55,16.6,9.2626,9.2622
17.346,0.55,16.6,9.2624,9.2622
17.347,0.55,16.6,9.2625,9.2622
17.347,0.55,16.6,9.2627,9.2622
17.346,0.55,16.6,9.2629,9.2622
17.346,0.55,16.6,9.2631,9.2622
17.345,0.55,16.6,9.2632,9.2622
17.344,0.55,16.6,9.2632,9.2622
17.344,0.55,16.6,9.2632,9.2622
17.343,0.55,16.6,9.2632,9.2622
17.343,0.55,16.6,9.2631,9.2622
17.343,0.55,16.6,9.263,9.2622
17.343,0.55,16.6,9.263,9.2622
15.55,0.55,16.6,9.2629,9.2622
