u1,u2,u3,y,ysp
18.748,0.55,16.6,9.7384,9.7778
18.777,0.55,16.6,9.7413,9.7778
18.8,0.55,16.6,9.7449,9.7778
18.816,0.55,16.6,9.7489,9.7778
18.828,0.55,16.6,9.7531,9.7778
18.835,0.55,16.6,9.7573,9.7778
18.839,0.55,16.6,9.7612,9.7778
18.839,0.55,16.6,9.7649,9.7778
18.837,0.55,16.6,9.7682,9.7778
18.834,0.55,16.6,9.7711,9.7778
18.829,0.55,16.6,9.7735,9.7778
18.823,0.55,16.6,9.7756,9.7778
18.817,0.55,16.6,9.7772,9.7778
18.811,0.55,16.6,9.7785,9.7778
18.805,0.55,16.6,9.7794,9.7778
18.8,0.55,16.6,9.7801,9.7778
18.795,0.55,16.6,9.7805,9.7778
18.79,0.55,16.6,9.7807,9.7778
18.787,0.55,16.6,9.7807,9.7778
18.784,0.55,16.6,9.7806,9.7778
18.781,0.55,16.6,9.7804,9.7778
18.779,0.55,16.6,9.7801,9.7778
18.778,0.55,16.6,9.7798,9.7778
18.777,0.55,16.6,9.7795,9.7778
18.776,0.55,16.6,9.7792,9.7778
18.776,0.55,16.6,9.7788,9.7778
18.776,0.55,16.6,9.7785,9.7778
18.776,0.55,16.6,9.7783,9.7778
18.776,0.55,16.6,9.7781,9.7778
16.02,0.55,16.6,9.7779,7.8463
13.822,0.55,16.6,9.7777,7.8463
13.539,0.55,16.6,9.6927,7.8463
13.884,0.55,16.6,9.5167,7.8463
14.41,0.55,16.6,9.2766,7.8463
14.933,0.55,16.6,8.9438,7.8463
15.399,0.55,16.6,8.4074,7.8463
15.853,0.55,16.6,7.8642,7.8463
16.251,0.55,16.6,7.6408,7.8463
16.527,0.55,16.6,7.562,7.8463
16.65,0.55,16.6,7.5574,7.8463
16.648,0.55,16.6,7.5962,7.8463
16.597,0.55,16.6,7.6546,7.8463
16.544,0.55,16.6,7.7115,7.8463
16.504,0.55,16.6,7.7559,7.8463
16.477,0.55,16.6,7.7861,7.8463
16.461,0.55,16.6,7.8046,7.8463
16.452,0.55,16.6,7.8151,7.8463
16.449,0.55,16.6,7.8207,7.8463
16.448,0.55,16.6,7.8237,7.8463
16.449,0.55,16.6,7.8256,7.8463
16.449,0.55,16.6,7.827,7.8463
16.45,0.55,16.6,7.8284,7.8463
16.451,0.55,16.6,7.8299,7.8463
16.451,0.55,16.6,7.8313,7.8463
16.452,0.55,16.6,7.8328,7.8463
