u1,u2,u3,y,ysp
18.788,0.55,16.6,9.7829,9.7778
18.787,0.55,16.6,9.7825,9.7778
18.787,0.55,16.6,9.7821,9.7778
18.786,0.55,16.6,9.7817,9.7778
18.786,0.55,16.6,9.7814,9.7778
18.785,0.55,16.6,9.7811,9.7778
18.785,0.55,16.6,9.7808,9.7778
18.785,0.55,16.6,9.7805,9.7778
18.784,0.55,16.6,9.7803,9.7778
18.784,0.55,16.6,9.7801,9.7778
18.784,0.55,16.6,9.7799,9.7778
18.784,0.55,16.6,9.7797,9.7778
18.784,0.55,16.6,9.7795,9.7778
18.783,0.55,16.6,9.7794,9.7778
16.025,0.55,16.6,9.7792,7.8463
14.969,0.55,16.6,9.7791,7.8463
14.749,0.55,16.6,9.6942,7.8463
14.686,0.55,16.6,9.5671,7.8463
14.697,0.55,16.6,9.4138,7.8463
14.774,0.55,16.6,9.2242,7.8463
14.937,0.55,16.6,8.9679,7.8463
15.239,0.55,16.6,8.5603,7.8463
15.724,0.55,16.6,7.9928,7.8463
16.176,0.55,16.6,7.6868,7.8463
16.473,0.55,16.6,7.5764,7.8463
16.623,0.55,16.6,7.5585,7.8463
16.674,0.55,16.6,7.5885,7.8463
16.668,0.55,16.6,7.6422,7.8463
16.63,0.55,16.6,7.7046,7.8463
16.579,0.55,16.6,7.7644,7.8463
16.527,0.55,16.6,7.8139,7.8463
16.484,0.55,16.6,7.8482,7.8463
16.454,0.55,16.6,7.8669,7.8463
16.437,0.55,16.6,7.8727,7.8463
16.432,0.55,16.6,7.8701,7.8463
16.433,0.55,16.6,7.8636,7.8463
16.439,0.55,16.6,7.8565,7.8463
16.445,0.55,16.6,7.8507,7.8463
16.45,0.55,16.6,7.8469,7.8463
16.453,0.55,16.6,7.8451,7.8463
16.455,0.55,16.6,7.8447,7.8463
16.455,0.55,16.6,7.8451,7.8463
16.455,0.55,16.6,7.846,7.8463
16.454,0.55,16.6,7.8468,7.8463
16.453,0.55,16.6,7.8474,7.8463
16.452,0.55,16.6,7.8478,7.8463
16.452,0.55,16.6,7.8479,7.8463
16.452,0.55,16.6,7.8478,7.8463
16.452,0.55,16.6,7.8476,7.8463
16.452,0.55,16.6,7.8474,7.8463
16.452,0.55,16.6,7.8472,7.8463
16.452,0.55,16.6,7.847,7.8463
16.452,0.55,16.6,7.8469,7.8463
16.452,0.55,16.6,7.8468,7.8463
16.452,0.55,16.6,7.8467,7.8463
16.452,0.55,16.6,7.8467,7.8463
16.452,0.55,16.6,7.8466,7.8463
16.452,0.55,16.6,7.8466,7.8463
16.452,0.55,16.6,7.8466,7.8463
16.452,0.55,16.6,7.8465,7.8463
16.452,0.55,16.6,7.8465,7.8463
17.72,0.55,16.6,7.8465,9.2622
18.279,0.55,16.6,7.8465,9.2622
18.339,0.55,16.6,8.2329,9.2622
18.164,0.55,16.6,8.7121,9.2622
17.947,0.55,16.6,8.9667,9.2622
17.759,0.55,16.6,9.1015,9.2622
17.617,0.55,16.6,9.1781,9.2622
17.52,0.55,16.6,9.2225,9.2622
17.456,0.55,16.6,9.2482,9.2622
17.415,0.55,16.6,9.2629,9.2622
17.389,0.55,16.6,9.2709,9.2622
17.373,0.55,16.6,9.275,9.2622
17.362,0.55,16.6,9.2767,9.2622
17.355,0.55,16.6,9.2771,9.2622
17.35,0.55,16.6,9.2767,9.2622
17.347,0.55,16.6,9.2758,9.2622
17.344,0.55,16.6,9.2747,9.2622
17.343,0.55,16.6,9.2735,9.2622
17.342,0.55,16.6,9.2722,9.2622
17.341,0.55,16.6,9.271,9.2622
17.341,0.55,16.6,9.2699,9.2622
17.341,0.55,16.6,9.2688,9.2622
17.341,0.55,16.6,9.2679,9.2622
17.341,0.55,16.6,9.267,9.2622
17.341,0.55,16.6,9.2663,9.2622
17.341,0.55,16.6,9.2656,9.2622
17.341,0.55,16.6,9.265,9.2622
17.341,0.55,16.6,9.2646,9.2622
17.342,0.55,16.6,9.2641,9.2622
17.342,0.55,16.6,9.2638,9.2622
17.342,0.55,16.6,9.2635,9.2622
17.342,0.55,16.6,9.2632,9.2622
15.55,0.55,16.6,9.263,9.2622
